tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
NUR.NZ4.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;184;&h04;184
NUR.NZ4.b3;открыто;BOOL (1 bit);Read;ИНР;0;184;&h08;184
NUR.NZ4.b4;авария;BOOL (1 bit);Read;ИНР;0;184;&h10;184
NUR.NZ4.b5;перегруз;BOOL (1 bit);Read;ИНР;0;184;&h20;184
NUR.NZ4.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;184;&h40;184
NUR.NZ4.b7;режим управления;BOOL (1 bit);Read;ИНР;0;184;&h80;184
NUR.LB7;%открытия LB7;FLOAT (4 bytes);Read;ИНР;0;188;;188
NUR.LB7.b0;закрыто;BOOL (1 bit);Read;ИНР;0;192;&h01;192
NUR.LB7.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;192;&h02;192
NUR.LB7.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;192;&h04;192
NUR.LB7.b3;открыто;BOOL (1 bit);Read;ИНР;0;192;&h08;192
NUR.LB7.b4;авария;BOOL (1 bit);Read;ИНР;0;192;&h10;192
NUR.LB7.b5;перегруз;BOOL (1 bit);Read;ИНР;0;192;&h20;192
NUR.LB7.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;192;&h40;192
NUR.LB7.b7;режим управления;BOOL (1 bit);Read;ИНР;0;192;&h80;192
NUR.PCH4_G;Готовность ПЧ4;BOOL (1 bit);Read;ИНР;0;216;&h01;216
NUR.PCH4_W;Работа ПЧ4;BOOL (1 bit);Read;ИНР;0;220;&h01;220
NUR.PCH4_A;Авария ПЧ4;BOOL (1 bit);Read;ИНР;0;228;&h01;228
NUR.PCH4;Нагрузка ПЧ 4;INT (4 bytes);Read;ИНР;0;248;;248
NUR.PCH41;Нагрузка ПЧ4;FLOAT (4 bytes);Read;ИНР;0;252;;252
NUR.PCH1_G;Готовность ПЧ1;BOOL (1 bit);Read;ИНР;0;256;&h01;256
NUR.PCH1_W;Работа ПЧ1;BOOL (1 bit);Read;ИНР;0;260;&h01;260
NUR.PCH1_A;Авария ПЧ1;BOOL (1 bit);Read;ИНР;0;268;&h01;268
NUR.PCH1;Нагрузка ПЧ1;INT (4 bytes);Read;ИНР;0;288;;288
NUR.PCH11;Нагрузка ПЧ1;FLOAT (4 bytes);Read;ИНР;0;292;;292
NUR.MBa15_Er;ошибка ModBus ЛВ7;BOOL (1 bit);Read;ИНР;0;316;&h01;316
NUR.kUpr_Z;комм на закр ЛВ7;BOOL (1 bit);Read;ИНР;0;320;&h01;320
NUR.kUpr_O;комм на откр ЛВ7;BOOL (1 bit);Read;ИНР;0;324;&h01;324
NUR.kUpr_s;сброс А ПКП1 ЛВ7;BOOL (1 bit);Read;ИНР;0;328;&h01;328
NUR.PCH2_G;Готовность ПЧ;BOOL (1 bit);Read;ИНР;1;4;&h01;260
NUR.PCH2_W;Работа ПЧ;BOOL (1 bit);Read;ИНР;1;8;&h01;264
NUR.PCH2_A;Авария ПЧ;BOOL (1 bit);Read;ИНР;1;16;&h01;272
NUR.PCH2;Нагрузка ПЧ 2;INT (4 bytes);Read;ИНР;1;36;;292
NUR.PCH21;Нагрузка ПЧ 2;FLOAT (4 bytes);Read;ИНР;1;40;;296
NUR.PCH3_G;Готовность ПЧ3;BOOL (1 bit);Read;ИНР;1;56;&h01;312
NUR.PCH3_W;Работа ПЧ3;BOOL (1 bit);Read;ИНР;1;60;&h01;316
NUR.PCH3_A;Авария ПЧ3;BOOL (1 bit);Read;ИНР;1;68;&h01;324
NUR.PCH3;Нагрузка ПЧ 3;INT (4 bytes);Read;ИНР;1;88;;344
NUR.PCH31;Нагрузка ПЧ 3;FLOAT (4 bytes);Read;ИНР;1;92;;348
NUR.P1_500.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;1;116;;372
NUR.P1_500.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;1;120;;376
NUR.P2_500.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;1;124;;380
NUR.P2_500.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;1;128;;384
NUR.P3_VK.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;1;132;;388
NUR.P3_VK.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;1;136;;392
NUR.P4_VK.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;1;140;;396
NUR.P4_VK.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;1;144;;400
NUR.E1_500.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;1;148;;404
NUR.E1_500.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;1;152;;408
NUR.E1_500.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;156;;412
NUR.E1_500.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;160;;416
NUR.E1_500.Q(MM);Объем за текущие месяц;FLOAT (4 bytes);Read;ИНР;1;164;;420
NUR.E1_500.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;1;168;;424
NUR.E1_500.Q(GG);Объем за текущие год;FLOAT (4 bytes);Read;ИНР;1;172;;428
NUR.E1_500.Q(GG-1);Объем за прошедший год;FLOAT (4 bytes);Read;ИНР;1;176;;432
NUR.E2_500.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;1;180;;436
NUR.E2_500.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;1;184;;440
NUR.E2_500.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;1;188;;444
NUR.E2_500.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;1;192;;448
NUR.E2_500.Q(MM);Объем за текущие месяц;FLOAT (4 bytes);Read;ИНР;1;196;;452
NUR.E2_500.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;1;200;;456
NUR.E2_500.Q(GG);Объем за текущие год;FLOAT (4 bytes);Read;ИНР;1;204;;460
NUR.E2_500.Q(GG-1);Объем за прошедший год;FLOAT (4 bytes);Read;ИНР;1;208;;464
NUR.NA1.T;Время за текущий час;INT (4 bytes);Read;ИНР;1;216;;472
NUR.NA1.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;1;216;;472
NUR.NA1.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;1;220;;476
NUR.NA1.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;1;224;;480
NUR.NA1.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;1;228;;484
NUR.NA1.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;1;232;;488
NUR.NA1.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;1;236;;492
NUR.NA1.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;1;240;;496
NUR.NA1.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;1;244;;500
NUR.NA2.T;Время за текущий час;INT (4 bytes);Read;ИНР;1;248;;504
NUR.NA2.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;1;248;;504
NUR.NA2.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;1;252;;508
NUR.NA2.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;1;256;;512
NUR.NA2.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;1;260;;516
NUR.NA2.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;1;264;;520
NUR.NA2.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;1;268;;524
NUR.NA2.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;1;272;;528
NUR.NA2.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;1;276;;532
NUR.NA3.T;Время за текущий час;INT (4 bytes);Read;ИНР;1;280;;536
NUR.NA3.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;1;280;;536
NUR.NA3.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;1;284;;540
NUR.NA3.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;1;288;;544
NUR.NA3.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;1;292;;548
NUR.NA3.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;1;296;;552
NUR.NA3.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;1;300;;556
NUR.NA3.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;1;304;;560
NUR.NA3.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;1;308;;564
NUR.NA4.T;Время за текущий час;INT (4 bytes);Read;ИНР;1;312;;568
NUR.NA4.T.(HH);Время за текущий час;INT (4 bytes);Read;ИНР;1;312;;568
NUR.NA4.T.(HH-1);Время за прошедший час;INT (4 bytes);Read;ИНР;1;316;;572
NUR.NA4.T.(DD);Время за текущие сутки;INT (4 bytes);Read;ИНР;1;320;;576
NUR.NA4.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);Read;ИНР;1;324;;580
NUR.NA4.T.(MM);Время за текущие месяц;INT (4 bytes);Read;ИНР;1;328;;584
NUR.NA4.T.(MM-1);Время за прошедший месяц;INT (4 bytes);Read;ИНР;1;332;;588
NUR.NA4.T.(GG);Время за текущие год;INT (4 bytes);Read;ИНР;1;336;;592
NUR.NA4.T.(GG-1);Время за прошедший год;INT (4 bytes);Read;ИНР;1;340;;596
