tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
KO.KO12.Z5.Motor;Привод;INT (4 bytes);R;ИНР;1;140;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO12.Z5.Motor;Привод;INT (4 bytes);W;ANY;48;1;;, , , , , , Single
KO.KO13.Z1.Motor;Привод;INT (4 bytes);R;ИНР;1;144;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO13.Z1.Motor;Привод;INT (4 bytes);W;ANY;59;1;;, , , , , , Single
KO.KO13.Z2.Motor;Привод;INT (4 bytes);R;ИНР;1;148;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO13.Z2.Motor;Привод;INT (4 bytes);W;ANY;59;1;;, , , , , , Single
KO.KO13.Z3.Motor;Привод;INT (4 bytes);R;ИНР;1;152;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO13.Z3.Motor;Привод;INT (4 bytes);W;ANY;59;1;;, , , , , , Single
KO.KO13.Z4.Motor;Привод;INT (4 bytes);R;ИНР;1;156;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO13.Z4.Motor;Привод;INT (4 bytes);W;ANY;59;1;;, , , , , , Single
KO.KO13.Z5.Motor;Привод;INT (4 bytes);R;ИНР;1;160;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO13.Z5.Motor;Привод;INT (4 bytes);W;ANY;59;1;;, , , , , , Single
KO.KO14.Z1.Motor;Привод;INT (4 bytes);R;ИНР;1;164;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO14.Z1.Motor;Привод;INT (4 bytes);W;ANY;60;1;;, , , , , , Single
KO.KO14.Z2.Motor;Привод;INT (4 bytes);R;ИНР;1;168;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO14.Z2.Motor;Привод;INT (4 bytes);W;ANY;60;1;;, , , , , , Single
KO.KO14.Z3.Motor;Привод;INT (4 bytes);R;ИНР;1;172;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO14.Z3.Motor;Привод;INT (4 bytes);W;ANY;60;1;;, , , , , , Single
KO.KO14.Z4.Motor;Привод;INT (4 bytes);R;ИНР;1;176;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO14.Z4.Motor;Привод;INT (4 bytes);W;ANY;60;1;;, , , , , , Single
