tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
skv2.FE5.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;40;;552
skv2.FE5.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;44;;556
skv2.FE5.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;48;;560
skv2.FE5.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;52;;564
skv2.FE5.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;56;;568
skv2.FE5.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;60;;572
skv2.FE1.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;64;;576
skv2.FE1.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;68;;580
skv2.FE1.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;72;;584
skv2.FE1.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;76;;588
skv2.FE1.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;80;;592
skv2.FE1.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;84;;596
skv2.FE1.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;88;;600
skv2.FE1.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;92;;604
skv2.FE2.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;96;;608
skv2.FE2.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;100;;612
skv2.FE2.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;104;;616
skv2.FE2.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;108;;620
skv2.FE2.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;112;;624
skv2.FE2.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;116;;628
skv2.FE2.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;120;;632
skv2.FE2.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;124;;636
skv2.FE3.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;128;;640
skv2.FE3.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;132;;644
skv2.FE3.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;136;;648
skv2.FE3.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;140;;652
skv2.FE3.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;144;;656
skv2.FE3.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;148;;660
skv2.FE3.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;152;;664
skv2.FE3.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;156;;668
skv2.FE4.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;160;;672
skv2.FE4.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;164;;676
skv2.FE4.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;168;;680
skv2.FE4.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;172;;684
skv2.FE4.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;176;;688
skv2.FE4.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;180;;692
skv2.FE4.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;184;;696
skv2.FE4.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;188;;700
skv2.V_FE5;Объём FE5;FLOAT (4 bytes);Read;ИНР;2;196;;708
