tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
tal.DI21.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h80;396
tal.PZ1_a;ПЗэ1 авария;BOOL (1 bit);Read;ИНР;1;144;;400
tal.PZ41_a;ПЗэ4/1 авария;BOOL (1 bit);Read;ИНР;1;148;;404
tal.PZ42_a;ПЗэ4/2 авария;BOOL (1 bit);Read;ИНР;1;152;;408
tal.KSH1_a;КШэ1 авария;BOOL (1 bit);Read;ИНР;1;156;;412
tal.KSH2/1_a;ПЗэ2/1 авария;BOOL (1 bit);Read;ИНР;1;160;;416
tal.KSH2/2_a;ПЗэ2/2 авария;BOOL (1 bit);Read;ИНР;1;164;;420
tal.KSH2/3_a;ПЗэ2/3 авария;BOOL (1 bit);Read;ИНР;1;168;;424
tal.KSH2/4_a;ПЗэ2/4 авария;BOOL (1 bit);Read;ИНР;1;172;;428
tal.KSH3/1_a;ПЗэ3/1 авария;BOOL (1 bit);Read;ИНР;1;176;;432
tal.KSH3/2_a;ПЗэ3/2 авария;BOOL (1 bit);Read;ИНР;1;180;;436
tal.KSH3/3_a;ПЗэ3/3 авария;BOOL (1 bit);Read;ИНР;1;184;;440
tal.KSH3/4_a;ПЗэ3/4 авария;BOOL (1 bit);Read;ИНР;1;188;;444
tal.KSH4_a;ПЗэ4/1 авария;BOOL (1 bit);Read;ИНР;1;192;;448
tal.t_kont1;температура контейнера;INT (4 bytes);Read;ИНР;1;196;;452
tal.V_FE4;Объём FE4;FLOAT (4 bytes);Read;ИНР;1;200;;456
tal.DI22;адр old 4198R;INT (1 byte);Read;ИНР;1;204;;460
tal.DI22.DI_1;фильтр2/4 реген;BOOL (1 bit);Read;ИНР;1;204;&h01;460
tal.DI22.DI_2;фильтр2/4 фильтр;BOOL (1 bit);Read;ИНР;1;204;&h02;460
tal.DI22.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h04;460
tal.DI22.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h08;460
tal.DI22.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h10;460
tal.DI22.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h20;460
tal.DI22.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h40;460
tal.DI22.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;204;&h80;460
tal.DI23;адр 4199f;INT (1 byte);Read;ИНР;1;208;;464
tal.DI23.DI_1;ДВЕРЬ1;BOOL (1 bit);Read;ИНР;1;208;&h01;464
tal.DI23.DI_2;ДВЕРЬ2;BOOL (1 bit);Read;ИНР;1;208;&h02;464
tal.DI23.DI_3;ПОЖАР1;BOOL (1 bit);Read;ИНР;1;208;&h04;464
tal.DI23.DI_4;ПОЖАР2;BOOL (1 bit);Read;ИНР;1;208;&h08;464
tal.DI23.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;208;&h10;464
tal.DI23.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;208;&h20;464
tal.DI23.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;208;&h40;464
tal.DI23.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;208;&h80;464
tal.FE5;Расход FE5;FLOAT (4 bytes);Read;ИНР;1;212;;468
tal.DD4;Давление ДД4;FLOAT (4 bytes);Read;ИНР;1;216;;472
tal.DD5;Давление ДД5;FLOAT (4 bytes);Read;ИНР;1;220;;476
tal.DD6;Давление ДД6;FLOAT (4 bytes);Read;ИНР;1;224;;480
tal.E5;Уровень Е5;FLOAT (4 bytes);Read;ИНР;1;228;;484
tal.E6;Уровень Е6;FLOAT (4 bytes);Read;ИНР;1;232;;488
tal.t_kont2;температура контейнера;INT (4 bytes);Read;ИНР;1;236;;492
tal.N1(HH);Мото1/час за текущий час;FLOAT (4 bytes);Read;ИНР;2;0;;512
tal.N1(HH-1);Мото1/час за прошедший час;FLOAT (4 bytes);Read;ИНР;2;4;;516
tal.N1(DD);Мото1/час за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;8;;520
tal.N1(DD-1);Мото1/час за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;12;;524
tal.N1(MM);Мото1/час за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;16;;528
