tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
SZR.NK1.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;192;&h04;192
SZR.NK1.b3;открыто;BOOL (1 bit);Read;ИНР;0;192;&h08;192
SZR.NK1.b4;авария;BOOL (1 bit);Read;ИНР;0;192;&h10;192
SZR.NK1.b5;перегруз;BOOL (1 bit);Read;ИНР;0;192;&h20;192
SZR.NK1.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;192;&h40;192
SZR.NK1.b7;режим управления;BOOL (1 bit);Read;ИНР;0;192;&h80;192
SZR.NK2;%открытия NK2;FLOAT (4 bytes);Read;ИНР;0;196;;196
SZR.NK2.b0;закрыто;BOOL (1 bit);Read;ИНР;0;200;&h01;200
SZR.NK2.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;200;&h02;200
SZR.NK2.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;200;&h04;200
SZR.NK2.b3;открыто;BOOL (1 bit);Read;ИНР;0;200;&h08;200
SZR.NK2.b4;авария;BOOL (1 bit);Read;ИНР;0;200;&h10;200
SZR.NK2.b5;перегруз;BOOL (1 bit);Read;ИНР;0;200;&h20;200
SZR.NK2.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;200;&h40;200
SZR.NK2.b7;режим управления;BOOL (1 bit);Read;ИНР;0;200;&h80;200
SZR.NK3;%открытия NK3;FLOAT (4 bytes);Read;ИНР;0;204;;204
SZR.NK3.b0;закрыто;BOOL (1 bit);Read;ИНР;0;208;&h01;208
SZR.NK3.b1;движ на закр;BOOL (1 bit);Read;ИНР;0;208;&h02;208
SZR.NK3.b2;движ на открытие;BOOL (1 bit);Read;ИНР;0;208;&h04;208
SZR.NK3.b3;открыто;BOOL (1 bit);Read;ИНР;0;208;&h08;208
SZR.NK3.b4;авария;BOOL (1 bit);Read;ИНР;0;208;&h10;208
SZR.NK3.b5;перегруз;BOOL (1 bit);Read;ИНР;0;208;&h20;208
SZR.NK3.b6;проскальзование;BOOL (1 bit);Read;ИНР;0;208;&h40;208
SZR.NK3.b7;режим управления;BOOL (1 bit);Read;ИНР;0;208;&h80;208
SZR.PCH3_G;Готовность ПЧ;BOOL (1 bit);Read;ИНР;0;216;&h01;216
SZR.PCH3_W;Работа ПЧ;BOOL (1 bit);Read;ИНР;0;220;&h01;220
SZR.PCH3_A;Авария ПЧ;BOOL (1 bit);Read;ИНР;0;228;&h01;228
SZR.PCH3;Нагрузка ПЧ;INT (4 bytes);Read;ИНР;0;248;;248
