tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
1p2.NA1.T.(MMh);Время за текущий месяц в часах;FLOAT (4 bytes);Read;ИНР;2;196;;708
1p2.NA1.T.(MM-1h);Время за прошедш месяц в часах;FLOAT (4 bytes);Read;ИНР;2;200;;712
1p2.NA1.T.(GGh);Время за текущий год в часах;FLOAT (4 bytes);Read;ИНР;2;204;;716
1p2.NA1.T.(GG-1h);Время за прошедш год в часах;FLOAT (4 bytes);Read;ИНР;2;208;;720
1p2.NA2.T.(MMh);Время за текущий месяц в часах;FLOAT (4 bytes);Read;ИНР;2;212;;724
1p2.NA2.T.(MM-1h);Время за прошедш месяц в часах;FLOAT (4 bytes);Read;ИНР;2;216;;728
1p2.NA2.T.(GGh);Время за текущий год в часах;FLOAT (4 bytes);Read;ИНР;2;220;;732
1p2.NA2.T.(GG-1h);Время за прошедш год в часах;FLOAT (4 bytes);Read;ИНР;2;224;;736
1p2.NA3.T.(MMh);Время за текущий месяц в часах;FLOAT (4 bytes);Read;ИНР;2;228;;740
1p2.NA3.T.(MM-1h);Время за прошедш месяц в часах;FLOAT (4 bytes);Read;ИНР;2;232;;744
1p2.NA3.T.(GGh);Время за текущий год в часах;FLOAT (4 bytes);Read;ИНР;2;236;;748
1p2.NA3.T.(GG-1h);Время за прошедш год в часах;FLOAT (4 bytes);Read;ИНР;2;240;;752
1p2.NA4.T.(MMh);Время за текущий месяц в часах;FLOAT (4 bytes);Read;ИНР;2;244;;756
1p2.NA4.T.(MM-1h);Время за прошедш месяц в часах;FLOAT (4 bytes);Read;ИНР;2;248;;760
1p2.NA4.T.(GGh);Время за текущий год в часах;FLOAT (4 bytes);Read;ИНР;2;252;;764
