tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
mkBG.N8S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;188;;1, 0, , , , , 
mkBG.N9S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;192;;1, 0, , , , , 
mkBG.N9S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;196;;1, 0, , , , , 
mkBG.N9S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;200;;1, 0, , , , , 
mkBG.N9S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;204;;1, 0, , , , , 
mkBG.N9S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;208;;1, 0, , , , , 
mkBG.N9S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;212;;1, 0, , , , , 
mkBG.N10S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;216;;1, 0, , , , , 
mkBG.N10S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;220;;1, 0, , , , , 
mkBG.N10S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;224;;1, 0, , , , , 
mkBG.N10S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;228;;1, 0, , , , , 
mkBG.N10S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;232;;1, 0, , , , , 
mkBG.N10S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;236;;1, 0, , , , , 
mkBG.M1F_A;U Фаза А M1;FLOAT (4 bytes);R;ИНР;2;0;;0.01, 0, , 0, 250, , 
mkBG.M1F_B;U Фаза B M1;FLOAT (4 bytes);R;ИНР;2;4;;0.01, 0, , 0, 250, , 
mkBG.M1F_C;U Фаза C M1;FLOAT (4 bytes);R;ИНР;2;8;;0.01, 0, , 0, 250, , 
mkBG.M1I_A;ток Фаза А M1;FLOAT (4 bytes);R;ИНР;2;12;;0.01, 0, , 0, 50, , 
mkBG.M1I_B;ток Фаза B M1;FLOAT (4 bytes);R;ИНР;2;16;;0.01, 0, , 0, 50, , 
mkBG.M1I_C;ток Фаза C M1;FLOAT (4 bytes);R;ИНР;2;20;;0.01, 0, , 0, 50, , 
mkBG.M2F_A;U Фаза А M2;FLOAT (4 bytes);R;ИНР;2;24;;0.01, 0, , 0, 250, , 
mkBG.M2F_B;U Фаза B M2;FLOAT (4 bytes);R;ИНР;2;28;;0.01, 0, , 0, 250, , 
mkBG.M2F_C;U Фаза C M2;FLOAT (4 bytes);R;ИНР;2;32;;0.01, 0, , 0, 250, , 
mkBG.M2I_A;ток Фаза А M2;FLOAT (4 bytes);R;ИНР;2;36;;0.01, 0, , 0, 50, , 
mkBG.M2I_B;ток Фаза B M2;FLOAT (4 bytes);R;ИНР;2;40;;0.01, 0, , 0, 50, , 
mkBG.M2I_C;ток Фаза C M2;FLOAT (4 bytes);R;ИНР;2;44;;0.01, 0, , 0, 50, , 
mkBG.M1C_M;секунды минуты М1;INT (4 bytes);R;ИНР;2;48;;1, 0, , , , , 
mkBG.M1H_D;час и дата М1;INT (4 bytes);R;ИНР;2;52;;1, 0, , , , , 
mkBG.M1M_Y;месяц и год М1;INT (4 bytes);R;ИНР;2;56;;1, 0, , , , , 
mkBG.M2C_M;секунды минуты М2;INT (4 bytes);R;ИНР;2;60;;1, 0, , , , , 
mkBG.M2H_D;час и дата М2;INT (4 bytes);R;ИНР;2;64;;1, 0, , , , , 
mkBG.M2M_Y;месяц и год М2;INT (4 bytes);R;ИНР;2;68;;1, 0, , , , , 
mkBG.M1F_Hz;Частота сети М1;FLOAT (4 bytes);R;ИНР;2;72;;0.01, 0, , 0, 60, , 
mkBG.M2F_Hz;Частота сети М2;FLOAT (4 bytes);R;ИНР;2;76;;0.01, 0, , 0, 60, , 
mkBG.M1_AD;адрес М1;INT (4 bytes);R;ИНР;2;80;;1, 0, , , , , 
mkBG.M2_AD;адрес М2;INT (4 bytes);R;ИНР;2;84;;1, 0, , , , , 
